transaction_id,transaction_date,customer_id,customer_name,customer_type,contract_discount_pct,store_id,store_name,channel,region,city_tier,product_id,sku_code,product_name,category,subcategory,brand,promo_id,promo_name,promo_type,quantity,list_price_inr,gross_revenue_inr,contract_discount_inr,promo_discount_inr,adhoc_discount_inr,total_discount_inr,net_revenue_inr,base_cogs_inr,gross_margin_inr,gross_margin_pct,fulfillment_cost_inr,vendor_coop_rebate_inr,return_flag,return_cost_inr,pocket_profit_inr,pocket_margin_pct,discount_waterfall_pct
TX_0009739,2024-12-13,CUST_00390,Client Account 0390,Retail Gold,0.0,STORE_PHY_004,OmniRetail Store 4 (North - Tier 1),Physical Store,West,Tier 2,PROD_1088,SKU-APP-WES-1088,IndiStyle Western Wear V1,Apparel & Fashion,Western Wear,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,1,2559,2559,0.0,0.0,0.0,0.0,2559.0,1087.13,1471.87,57.52,119.82,0.0,False,0.0,1352.05,52.84,0.0
TX_0009740,2024-06-18,CUST_00240,Client Account 0240,B2B Enterprise,0.233,STORE_PHY_026,OmniRetail Store 26 (East - Tier 3),Physical Store,West,Tier 2,PROD_1055,SKU-CON-WEA-1055,AuraGadgets Wearable V1,Consumer Electronics,Wearables,AuraGadgets,PROMO_NONE,No Promotion / Baseline,None,122,25419,3101118,722560.49,0.0,0.0,722560.49,2378557.51,2497487.62,-118930.11000000034,-5.0,149374.65,0.0,False,0.0,-268304.76,-11.28,23.3
TX_0009741,2025-06-03,CUST_00098,Client Account 0098,Retail Silver,0.0,STORE_PHY_019,OmniRetail Store 19 (East - Tier 1),Physical Store,South,Tier 3,PROD_1050,SKU-CON-WEA-1050,SonicX Wearable V2,Consumer Electronics,Wearables,SonicX,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,4,54859,219436,0.0,26332.32,0.0,26332.32,193103.68,173417.84,19685.839999999997,10.19,6087.11,13166.16,False,0.0,26764.89,13.86,12.0
TX_0009742,2024-12-29,CUST_00241,Client Account 0241,Retail Silver,0.0,STORE_PHY_017,OmniRetail Store 17 (South - Tier 3),Physical Store,East,Tier 3,PROD_1215,SKU-FMC-BEV-1215,FreshBite Beverage V2,FMCG & Personal Care,Beverages,FreshBite,PROMO_NONE,No Promotion / Baseline,None,2,150,300,0.0,0.0,0.0,0.0,300.0,218.76,81.24000000000001,27.08,36.3,0.0,False,0.0,44.94,14.98,0.0
TX_0009743,2025-02-02,CUST_00304,Client Account 0304,Retail Gold,0.0,STORE_PHY_007,OmniRetail Store 7 (North - Tier 2),Physical Store,East,Tier 3,PROD_1072,SKU-APP-ETH-1072,RoyaleFashions Ethnic Wear V3,Apparel & Fashion,Ethnic Wear,RoyaleFashions,PROMO_NONE,No Promotion / Baseline,None,4,3679,14716,0.0,0.0,0.0,0.0,14716.0,7988.0,6728.0,45.72,748.84,0.0,False,0.0,5979.16,40.63,0.0
TX_0009744,2024-11-26,CUST_00055,Client Account 0055,Retail Standard,0.0,STORE_PHY_034,OmniRetail Store 34 (West - Tier 2),Physical Store,West,Tier 1,PROD_1032,SKU-CON-LAP-1032,TechMax Laptops & Tablet V2,Consumer Electronics,Laptops & Tablets,TechMax,PROMO_NAVRATRI,Navratri Festive Special,Festive Campaign,1,18249,18249,0.0,2737.35,0.0,2737.35,15511.65,15279.69,231.95999999999913,1.5,688.57,547.47,False,0.0,90.86,0.59,15.0
TX_0009745,2024-03-25,CUST_00362,Client Account 0362,Retail Silver,0.0,STORE_PHY_009,OmniRetail Store 9 (North - Tier 3),Physical Store,West,Tier 1,PROD_1213,SKU-FMC-BEV-1213,NurtureNature Beverage V3,FMCG & Personal Care,Beverages,NurtureNature,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,1,799,799,0.0,95.88,0.0,95.88,703.12,567.84,135.27999999999997,19.24,44.59,47.94,False,0.0,138.63,19.72,12.0
TX_0009746,2024-08-29,CUST_00453,Client Account 0453,Retail Silver,0.0,STORE_PHY_008,OmniRetail Store 8 (North - Tier 3),Physical Store,East,Tier 1,PROD_1092,SKU-APP-FOO-1092,VedaStyles Footwear V2,Apparel & Fashion,Footwear,VedaStyles,PROMO_NONE,No Promotion / Baseline,None,2,5679,11358,0.0,0.0,0.0,0.0,11358.0,5369.82,5988.18,52.72,840.18,0.0,False,0.0,5148.0,45.32,0.0
TX_0009747,2025-09-15,CUST_00387,Client Account 0387,Retail Silver,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,South,Tier 3,PROD_1065,SKU-APP-ETH-1065,UrbanWeave Ethnic Wear V2,Apparel & Fashion,Ethnic Wear,UrbanWeave,PROMO_NONE,No Promotion / Baseline,None,4,5649,22596,0.0,0.0,0.0,0.0,22596.0,9282.32,13313.68,58.92,1548.96,0.0,False,0.0,11764.72,52.07,0.0
TX_0009748,2024-07-11,CUST_00207,Client Account 0207,Retail Silver,0.0,STORE_PHY_028,OmniRetail Store 28 (West - Tier 1),Physical Store,South,Tier 3,PROD_1199,SKU-FMC-PAC-1199,FreshBite Packaged Food V1,FMCG & Personal Care,Packaged Foods,FreshBite,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,4,809,3236,0.0,970.8,0.0,970.8,2265.2,2292.0,-26.800000000000182,-1.18,75.16,97.08,False,0.0,-4.88,-0.22,30.0
TX_0009749,2025-03-31,CUST_00228,Client Account 0228,Retail Standard,0.0,STORE_PHY_012,OmniRetail Store 12 (South - Tier 1),Physical Store,South,Tier 3,PROD_1105,SKU-APP-FOO-1105,IndiStyle Footwear V3,Apparel & Fashion,Footwear,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,3,2109,6327,0.0,0.0,0.0,0.0,6327.0,3063.96,3263.04,51.57,359.01,0.0,False,0.0,2904.03,45.9,0.0
TX_0009750,2024-10-12,CUST_00249,Client Account 0249,Retail Standard,0.0,STORE_PHY_017,OmniRetail Store 17 (South - Tier 3),Physical Store,East,Tier 2,PROD_1134,SKU-HOM-SMA-1134,SmartLiving Small Appliance V2,Home & Kitchen,Small Appliances,SmartLiving,PROMO_NONE,No Promotion / Baseline,None,4,14949,59796,0.0,0.0,0.0,0.0,59796.0,35347.28,24448.72,40.89,3844.56,0.0,False,0.0,20604.16,34.46,0.0
TX_0009751,2024-09-13,CUST_00238,Client Account 0238,Retail Standard,0.0,STORE_PHY_021,OmniRetail Store 21 (East - Tier 1),Physical Store,North,Tier 3,PROD_1026,SKU-CON-AUD-1026,AuraGadgets Audio & Headphone V2,Consumer Electronics,Audio & Headphones,AuraGadgets,PROMO_NONE,No Promotion / Baseline,None,1,3809,3809,0.0,0.0,0.0,0.0,3809.0,3109.51,699.4899999999998,18.36,142.32,0.0,False,0.0,557.17,14.63,0.0
TX_0009752,2024-11-15,CUST_00018,Client Account 0018,Retail Gold,0.0,STORE_PHY_034,OmniRetail Store 34 (West - Tier 2),Physical Store,West,Tier 1,PROD_1083,SKU-APP-WES-1083,MetroTreads Western Wear V2,Apparel & Fashion,Western Wear,MetroTreads,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,4,2809,11236,0.0,2247.2,0.0,2247.2,8988.8,5623.08,3365.7199999999993,37.44,484.95,674.16,False,0.0,3554.93,39.55,20.0
TX_0009753,2024-12-31,CUST_00449,Client Account 0449,Retail Silver,0.0,STORE_PHY_009,OmniRetail Store 9 (North - Tier 3),Physical Store,South,Tier 2,PROD_1020,SKU-CON-AUD-1020,SonicX Audio & Headphone V2,Consumer Electronics,Audio & Headphones,SonicX,PROMO_NONE,No Promotion / Baseline,None,3,58189,174567,0.0,0.0,0.0,0.0,174567.0,152326.38,22240.619999999995,12.74,10568.52,0.0,False,0.0,11672.1,6.69,0.0
TX_0009754,2025-06-20,CUST_00339,Client Account 0339,Retail Gold,0.0,STORE_ONLINE_DIRECT,OmniRetail Direct App & Web,E-Commerce Direct,South,Tier 3,PROD_1096,SKU-APP-FOO-1096,UrbanWeave Footwear V3,Apparel & Fashion,Footwear,UrbanWeave,PROMO_NONE,No Promotion / Baseline,None,1,1149,1149,0.0,0.0,128.69,128.69,1020.31,471.84,548.47,53.76,187.63,0.0,False,0.0,360.84,35.37,11.2
TX_0009755,2025-03-06,CUST_00392,Client Account 0392,B2B SMB,0.106,STORE_PHY_032,OmniRetail Store 32 (West - Tier 2),Physical Store,South,Tier 2,PROD_1222,SKU-FMC-BEV-1222,AromaEssence Beverage V3,FMCG & Personal Care,Beverages,AromaEssence,PROMO_NONE,No Promotion / Baseline,None,17,1219,20723,2196.64,0.0,0.0,2196.64,18526.36,16023.35,2503.01,13.51,917.0,0.0,False,0.0,1586.01,8.56,10.6
TX_0009756,2025-06-20,CUST_00438,Client Account 0438,Retail Standard,0.0,STORE_PHY_021,OmniRetail Store 21 (East - Tier 1),Physical Store,West,Tier 1,PROD_1211,SKU-FMC-BEV-1211,NurtureNature Beverage V1,FMCG & Personal Care,Beverages,NurtureNature,PROMO_NONE,No Promotion / Baseline,None,1,117,117,0.0,0.0,0.0,0.0,117.0,81.95,35.05,29.96,7.41,0.0,False,0.0,27.64,23.62,0.0
TX_0009757,2025-08-14,CUST_00478,Client Account 0478,Retail Silver,0.0,STORE_PHY_009,OmniRetail Store 9 (North - Tier 3),Physical Store,West,Tier 2,PROD_1200,SKU-FMC-PAC-1200,FreshBite Packaged Food V2,FMCG & Personal Care,Packaged Foods,FreshBite,PROMO_NONE,No Promotion / Baseline,None,3,1399,4197,0.0,0.0,0.0,0.0,4197.0,3001.83,1195.17,28.48,284.67,0.0,False,0.0,910.5,21.69,0.0
TX_0009758,2025-04-13,CUST_00325,Client Account 0325,Retail Standard,0.0,STORE_PHY_015,OmniRetail Store 15 (South - Tier 2),Physical Store,South,Tier 1,PROD_1050,SKU-CON-WEA-1050,SonicX Wearable V2,Consumer Electronics,Wearables,SonicX,PROMO_NONE,No Promotion / Baseline,None,1,54859,54859,0.0,0.0,0.0,0.0,54859.0,43354.46,11504.54,20.97,2267.86,0.0,False,0.0,9236.68,16.84,0.0
TX_0009759,2025-06-01,CUST_00331,Client Account 0331,Retail Standard,0.0,STORE_PHY_036,OmniRetail Store 36 (West - Tier 3),Physical Store,East,Tier 1,PROD_1082,SKU-APP-WES-1082,MetroTreads Western Wear V1,Apparel & Fashion,Western Wear,MetroTreads,PROMO_NONE,No Promotion / Baseline,None,3,5749,17247,0.0,0.0,0.0,0.0,17247.0,6940.56,10306.439999999999,59.76,1176.12,0.0,False,0.0,9130.32,52.94,0.0
TX_0009760,2025-10-01,CUST_00147,Client Account 0147,B2B SMB,0.116,STORE_PHY_021,OmniRetail Store 21 (East - Tier 1),Physical Store,West,Tier 1,PROD_1171,SKU-HOM-STO-1171,LivingSpace Storage Solution V3,Home & Kitchen,Storage Solutions,LivingSpace,PROMO_NONE,No Promotion / Baseline,None,130,12399,1611870,186976.92,0.0,0.0,186976.92,1424893.08,1029558.4,395334.68000000005,27.74,44911.29,0.0,False,0.0,350423.39,24.59,11.6
TX_0009761,2025-10-06,CUST_00477,Client Account 0477,Retail Standard,0.0,STORE_PHY_022,OmniRetail Store 22 (East - Tier 1),Physical Store,South,Tier 2,PROD_1173,SKU-HOM-STO-1173,PureHome Storage Solution V2,Home & Kitchen,Storage Solutions,PureHome,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,3,11719,35157,0.0,7031.4,0.0,7031.4,28125.6,22854.63,5270.9699999999975,18.74,930.17,2109.42,False,0.0,6450.22,22.93,20.0
TX_0009762,2025-02-08,CUST_00133,Client Account 0133,B2B SMB,0.085,STORE_PHY_016,OmniRetail Store 16 (South - Tier 2),Physical Store,South,Tier 1,PROD_1190,SKU-FMC-SKI-1190,AromaEssence Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,AromaEssence,PROMO_NONE,No Promotion / Baseline,None,44,969,42636,3624.06,0.0,0.0,3624.06,39011.94,30697.04,8314.900000000001,21.31,2154.48,0.0,False,0.0,6160.42,15.79,8.5
TX_0009763,2025-08-14,CUST_00344,Client Account 0344,Retail Standard,0.0,STORE_PHY_003,OmniRetail Store 3 (North - Tier 1),Physical Store,South,Tier 1,PROD_1228,SKU-FMC-HOM-1228,NurtureNature Home Hygiene V3,FMCG & Personal Care,Home Hygiene,NurtureNature,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,1,462,462,0.0,55.44,0.0,55.44,406.56,343.29,63.26999999999998,15.56,21.65,27.72,False,0.0,69.34,17.06,12.0
TX_0009764,2025-01-22,CUST_00347,Client Account 0347,Retail Silver,0.0,STORE_PHY_009,OmniRetail Store 9 (North - Tier 3),Physical Store,East,Tier 2,PROD_1150,SKU-HOM-COO-1150,SmartLiving Cookware & Dining V3,Home & Kitchen,Cookware & Dining,SmartLiving,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,1,10279,10279,0.0,3083.7,0.0,3083.7,7195.3,6706.32,488.9800000000005,6.8,450.02,308.37,False,0.0,347.33,4.83,30.0
TX_0009765,2024-05-17,CUST_00251,Client Account 0251,Retail Gold,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,West,Tier 2,PROD_1123,SKU-HOM-SMA-1123,ChefCraft Small Appliance V3,Home & Kitchen,Small Appliances,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,4,14289,57156,0.0,0.0,0.0,0.0,57156.0,30724.64,26431.36,46.24,3585.96,0.0,False,0.0,22845.4,39.97,0.0
TX_0009766,2024-06-10,CUST_00323,Client Account 0323,Retail Silver,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,West,Tier 2,PROD_1028,SKU-CON-AUD-1028,KritiTech Audio & Headphone V1,Consumer Electronics,Audio & Headphones,KritiTech,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,4,18319,73276,0.0,8793.12,0.0,8793.12,64482.88,63918.8,564.0799999999945,0.87,3973.37,4396.56,False,0.0,987.27,1.53,12.0
TX_0009767,2024-08-08,CUST_00419,Client Account 0419,Retail Standard,0.0,STORE_PHY_008,OmniRetail Store 8 (North - Tier 3),Physical Store,North,Tier 2,PROD_1169,SKU-HOM-STO-1169,LivingSpace Storage Solution V1,Home & Kitchen,Storage Solutions,LivingSpace,PROMO_NONE,No Promotion / Baseline,None,1,1939,1939,0.0,0.0,0.0,0.0,1939.0,1155.8,783.2,40.39,152.04,0.0,False,0.0,631.16,32.55,0.0
TX_0009768,2024-10-12,CUST_00275,Client Account 0275,Retail Standard,0.0,STORE_PHY_034,OmniRetail Store 34 (West - Tier 2),Physical Store,South,Tier 1,PROD_1037,SKU-CON-LAP-1037,VoltDevices Laptops & Tablet V1,Consumer Electronics,Laptops & Tablets,VoltDevices,PROMO_NAVRATRI,Navratri Festive Special,Festive Campaign,4,22439,89756,0.0,13463.4,0.0,13463.4,76292.6,78654.2,-2361.5999999999913,-3.1,3257.5,2692.68,False,0.0,-2926.42,-3.84,15.0
TX_0009769,2025-02-13,CUST_00121,Client Account 0121,Retail Platinum,0.068,STORE_PHY_011,OmniRetail Store 11 (South - Tier 1),Physical Store,West,Tier 1,PROD_1155,SKU-HOM-HOM-1155,LivingSpace Home Decor V2,Home & Kitchen,Home Decor,LivingSpace,PROMO_NONE,No Promotion / Baseline,None,2,1669,3338,226.98,0.0,0.0,226.98,3111.02,2121.96,989.06,31.79,227.43,0.0,False,0.0,761.63,24.48,6.8
TX_0009770,2025-07-09,CUST_00212,Client Account 0212,Retail Standard,0.0,STORE_PHY_006,OmniRetail Store 6 (North - Tier 2),Physical Store,North,Tier 1,PROD_1063,SKU-APP-ETH-1063,VedaStyles Ethnic Wear V3,Apparel & Fashion,Ethnic Wear,VedaStyles,PROMO_NONE,No Promotion / Baseline,None,4,5799,23196,0.0,0.0,0.0,0.0,23196.0,8800.52,14395.48,62.06,1033.44,0.0,False,0.0,13362.04,57.6,0.0
TX_0009771,2024-10-16,CUST_00362,Client Account 0362,Retail Silver,0.0,STORE_PHY_005,OmniRetail Store 5 (North - Tier 2),Physical Store,West,Tier 1,PROD_1053,SKU-CON-WEA-1053,VoltDevices Wearable V2,Consumer Electronics,Wearables,VoltDevices,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,1,1869,1869,0.0,373.8,0.0,373.8,1495.2,1614.66,-119.46000000000004,-7.99,106.46,112.14,False,0.0,-113.78,-7.61,20.0
TX_0009772,2025-09-03,CUST_00434,Client Account 0434,Retail Silver,0.0,STORE_PHY_004,OmniRetail Store 4 (North - Tier 1),Physical Store,North,Tier 2,PROD_1113,SKU-APP-FAS-1113,MetroTreads Fashion Accessorie V2,Apparel & Fashion,Fashion Accessories,MetroTreads,PROMO_NONE,No Promotion / Baseline,None,2,2569,5138,0.0,0.0,0.0,0.0,5138.0,2740.1,2397.9,46.67,283.74,0.0,False,0.0,2114.16,41.15,0.0
TX_0009773,2025-08-24,CUST_00025,Client Account 0025,Retail Silver,0.0,STORE_PHY_001,OmniRetail Store 1 (North - Tier 1),Physical Store,North,Tier 2,PROD_1161,SKU-HOM-HOM-1161,HomeComfort Home Decor V2,Home & Kitchen,Home Decor,HomeComfort,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,1,1079,1079,0.0,129.48,0.0,129.48,949.52,678.12,271.4,28.58,48.29,64.74,False,0.0,287.85,30.32,12.0
TX_0009774,2025-02-24,CUST_00283,Client Account 0283,Retail Standard,0.0,STORE_PHY_021,OmniRetail Store 21 (East - Tier 1),Physical Store,North,Tier 2,PROD_1013,SKU-CON-SMA-1013,KritiTech Smartphone V1,Consumer Electronics,Smartphones,KritiTech,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,3,41679,125037,0.0,15004.44,0.0,15004.44,110032.56,107721.21,2311.3499999999913,2.1,3541.28,7502.22,False,0.0,6272.29,5.7,12.0
TX_0009775,2024-12-20,CUST_00439,Client Account 0439,Retail Silver,0.0,STORE_PHY_010,OmniRetail Store 10 (South - Tier 1),Physical Store,North,Tier 1,PROD_1165,SKU-HOM-HOM-1165,SmartLiving Home Decor V3,Home & Kitchen,Home Decor,SmartLiving,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,2,4829,9658,0.0,1158.96,0.0,1158.96,8499.04,6006.38,2492.6600000000008,29.33,363.57,579.48,False,0.0,2708.57,31.87,12.0
TX_0009776,2024-09-12,CUST_00007,Client Account 0007,Retail Gold,0.0,STORE_PHY_010,OmniRetail Store 10 (South - Tier 1),Physical Store,North,Tier 2,PROD_1090,SKU-APP-WES-1090,IndiStyle Western Wear V3,Apparel & Fashion,Western Wear,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,2,639,1278,0.0,0.0,0.0,0.0,1278.0,553.18,724.82,56.72,193.74,0.0,False,0.0,531.08,41.56,0.0
TX_0009777,2025-04-24,CUST_00310,Client Account 0310,Retail Standard,0.0,STORE_PHY_031,OmniRetail Store 31 (West - Tier 1),Physical Store,East,Tier 3,PROD_1008,SKU-CON-SMA-1008,VoltDevices Smartphone V2,Consumer Electronics,Smartphones,VoltDevices,PROMO_NONE,No Promotion / Baseline,None,2,45039,90078,0.0,0.0,0.0,0.0,90078.0,78850.22,11227.779999999999,12.46,2804.94,0.0,False,0.0,8422.84,9.35,0.0
TX_0009778,2024-06-18,CUST_00128,Client Account 0128,Retail Gold,0.0,STORE_PHY_026,OmniRetail Store 26 (East - Tier 3),Physical Store,South,Tier 1,PROD_1222,SKU-FMC-BEV-1222,AromaEssence Beverage V3,FMCG & Personal Care,Beverages,AromaEssence,PROMO_NONE,No Promotion / Baseline,None,1,1219,1219,0.0,0.0,0.0,0.0,1219.0,942.55,276.45000000000005,22.68,83.49,0.0,False,0.0,192.96,15.83,0.0
TX_0009779,2025-08-22,CUST_00380,Client Account 0380,Retail Gold,0.0,STORE_PHY_004,OmniRetail Store 4 (North - Tier 1),Physical Store,East,Tier 1,PROD_1240,SKU-FMC-HOM-1240,VitalFoods Home Hygiene V3,FMCG & Personal Care,Home Hygiene,VitalFoods,PROMO_NONE,No Promotion / Baseline,None,4,819,3276,0.0,0.0,0.0,0.0,3276.0,2597.72,678.2800000000002,20.7,113.28,0.0,False,0.0,565.0,17.25,0.0
TX_0009780,2025-09-09,CUST_00186,Client Account 0186,Retail Silver,0.0,STORE_PHY_027,OmniRetail Store 27 (East - Tier 3),Physical Store,North,Tier 1,PROD_1226,SKU-FMC-HOM-1226,NurtureNature Home Hygiene V1,FMCG & Personal Care,Home Hygiene,NurtureNature,PROMO_NONE,No Promotion / Baseline,None,4,390,1560,0.0,0.0,0.0,0.0,1560.0,1241.8,318.20000000000005,20.4,109.2,0.0,False,0.0,209.0,13.4,0.0
TX_0009781,2025-06-16,CUST_00086,Client Account 0086,Retail Silver,0.0,STORE_PHY_012,OmniRetail Store 12 (South - Tier 1),Physical Store,South,Tier 1,PROD_1041,SKU-CON-LAP-1041,AuraGadgets Laptops & Tablet V2,Consumer Electronics,Laptops & Tablets,AuraGadgets,PROMO_NONE,No Promotion / Baseline,None,2,28529,57058,0.0,0.0,0.0,0.0,57058.0,46603.22,10454.779999999999,18.32,1818.54,0.0,False,0.0,8636.24,15.14,0.0
TX_0009782,2025-04-29,CUST_00160,Client Account 0160,Retail Standard,0.0,STORE_PHY_022,OmniRetail Store 22 (East - Tier 1),Physical Store,South,Tier 2,PROD_1160,SKU-HOM-HOM-1160,HomeComfort Home Decor V1,Home & Kitchen,Home Decor,HomeComfort,PROMO_NONE,No Promotion / Baseline,None,4,8359,33436,0.0,0.0,0.0,0.0,33436.0,21439.32,11996.68,35.88,1100.88,0.0,False,0.0,10895.8,32.59,0.0
TX_0009783,2024-11-27,CUST_00270,Client Account 0270,Retail Platinum,0.057,STORE_PHY_022,OmniRetail Store 22 (East - Tier 1),Physical Store,South,Tier 1,PROD_1145,SKU-HOM-COO-1145,HomeComfort Cookware & Dining V1,Home & Kitchen,Cookware & Dining,HomeComfort,PROMO_NONE,No Promotion / Baseline,None,2,2889,5778,329.35,0.0,0.0,329.35,5448.65,3072.42,2376.2299999999996,43.61,247.76,0.0,False,0.0,2128.47,39.06,5.7
TX_0009784,2024-09-27,CUST_00354,Client Account 0354,B2B SMB,0.099,STORE_PHY_006,OmniRetail Store 6 (North - Tier 2),Physical Store,West,Tier 1,PROD_1117,SKU-APP-FAS-1117,RoyaleFashions Fashion Accessorie V3,Apparel & Fashion,Fashion Accessories,RoyaleFashions,PROMO_NONE,No Promotion / Baseline,None,12,5789,69468,6877.33,0.0,0.0,6877.33,62590.67,32999.04,29591.629999999997,47.28,2811.43,0.0,False,0.0,26780.2,42.79,9.9
TX_0009785,2024-09-12,CUST_00393,Client Account 0393,Retail Silver,0.0,STORE_PHY_030,OmniRetail Store 30 (West - Tier 1),Physical Store,East,Tier 1,PROD_1015,SKU-CON-SMA-1015,KritiTech Smartphone V3,Consumer Electronics,Smartphones,KritiTech,PROMO_NONE,No Promotion / Baseline,None,2,7999,15998,0.0,0.0,0.0,0.0,15998.0,13764.7,2233.2999999999993,13.96,493.14,0.0,False,0.0,1740.16,10.88,0.0
TX_0009786,2024-09-23,CUST_00007,Client Account 0007,Retail Gold,0.0,STORE_PHY_002,OmniRetail Store 2 (North - Tier 1),Physical Store,North,Tier 2,PROD_1092,SKU-APP-FOO-1092,VedaStyles Footwear V2,Apparel & Fashion,Footwear,VedaStyles,PROMO_NONE,No Promotion / Baseline,None,2,5679,11358,0.0,0.0,0.0,0.0,11358.0,5369.82,5988.18,52.72,499.44,0.0,False,0.0,5488.74,48.32,0.0
TX_0009787,2025-11-08,CUST_00499,Client Account 0499,Retail Standard,0.0,STORE_PHY_010,OmniRetail Store 10 (South - Tier 1),Physical Store,West,Tier 1,PROD_1211,SKU-FMC-BEV-1211,NurtureNature Beverage V1,FMCG & Personal Care,Beverages,NurtureNature,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,1,117,117,0.0,23.4,0.0,23.4,93.6,81.95,11.649999999999991,12.45,6.71,7.02,False,0.0,11.96,12.78,20.0
TX_0009788,2024-01-15,CUST_00156,Client Account 0156,Retail Silver,0.0,STORE_PHY_014,OmniRetail Store 14 (South - Tier 2),Physical Store,South,Tier 2,PROD_1153,SKU-HOM-HOM-1153,ChefCraft Home Decor V3,Home & Kitchen,Home Decor,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,2,7949,15898,0.0,0.0,0.0,0.0,15898.0,9054.5,6843.5,43.05,648.22,0.0,False,0.0,6195.28,38.97,0.0
TX_0009789,2024-06-12,CUST_00347,Client Account 0347,Retail Silver,0.0,STORE_PHY_003,OmniRetail Store 3 (North - Tier 1),Physical Store,East,Tier 2,PROD_1193,SKU-FMC-SKI-1193,VitalFoods Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,VitalFoods,PROMO_NONE,No Promotion / Baseline,None,4,579,2316,0.0,0.0,0.0,0.0,2316.0,1567.48,748.52,32.32,81.48,0.0,False,0.0,667.04,28.8,0.0
TX_0009790,2025-01-28,CUST_00266,Client Account 0266,Retail Silver,0.0,STORE_PHY_014,OmniRetail Store 14 (South - Tier 2),Physical Store,East,Tier 3,PROD_1090,SKU-APP-WES-1090,IndiStyle Western Wear V3,Apparel & Fashion,Western Wear,IndiStyle,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,2,639,1278,0.0,383.4,0.0,383.4,894.6,553.18,341.4200000000001,38.16,191.18,38.34,False,0.0,188.58,21.08,30.0
TX_0009791,2024-03-07,CUST_00069,Client Account 0069,Retail Silver,0.0,STORE_PHY_023,OmniRetail Store 23 (East - Tier 2),Physical Store,North,Tier 1,PROD_1198,SKU-FMC-PAC-1198,NurtureNature Packaged Food V3,FMCG & Personal Care,Packaged Foods,NurtureNature,PROMO_NONE,No Promotion / Baseline,None,1,739,739,0.0,0.0,0.0,0.0,739.0,486.19,252.81,34.21,33.16,0.0,False,0.0,219.65,29.72,0.0
TX_0009792,2024-11-05,CUST_00323,Client Account 0323,Retail Silver,0.0,STORE_PHY_003,OmniRetail Store 3 (North - Tier 1),Physical Store,West,Tier 2,PROD_1149,SKU-HOM-COO-1149,SmartLiving Cookware & Dining V2,Home & Kitchen,Cookware & Dining,SmartLiving,PROMO_NONE,No Promotion / Baseline,None,2,3379,6758,0.0,0.0,0.0,0.0,6758.0,4221.68,2536.3199999999997,37.53,351.24,0.0,False,0.0,2185.08,32.33,0.0
TX_0009793,2025-08-13,CUST_00337,Client Account 0337,Retail Silver,0.0,STORE_PHY_006,OmniRetail Store 6 (North - Tier 2),Physical Store,West,Tier 1,PROD_1055,SKU-CON-WEA-1055,AuraGadgets Wearable V1,Consumer Electronics,Wearables,AuraGadgets,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,1,25419,25419,0.0,3050.28,0.0,3050.28,22368.72,20471.21,1897.510000000002,8.48,949.35,1525.14,False,0.0,2473.3,11.06,12.0
TX_0009794,2024-05-31,CUST_00147,Client Account 0147,B2B SMB,0.116,STORE_PHY_019,OmniRetail Store 19 (East - Tier 1),Physical Store,West,Tier 1,PROD_1024,SKU-CON-AUD-1024,VoltDevices Audio & Headphone V3,Consumer Electronics,Audio & Headphones,VoltDevices,PROMO_NONE,No Promotion / Baseline,None,90,57419,5167710,599454.36,0.0,0.0,599454.36,4568255.64,4257532.8,310722.83999999985,6.8,142839.17,0.0,False,0.0,167883.67,3.68,11.6
